STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
15	001	020100	1	1265	8	3	1	0	3	2	0	1	2
15	001	020100	1	1266	0	0	0	0	0	0	0	0	0
15	001	020100	1	1267	0	0	0	0	0	0	0	0	0
15	001	020100	1	1269	3	1	1	0	1	1	0	1	1
15	001	020100	1	1270	6	2	1	0	2	1	0	1	2
15	001	020100	1	1271	0	0	0	0	0	0	0	0	0
15	001	020100	1	1272	0	0	0	0	0	0	0	0	0
15	001	020100	1	1273	0	0	0	0	0	0	0	0	0
15	001	020100	1	1274	0	0	0	0	0	0	0	0	0
15	001	020100	1	1275	0	0	0	0	0	0	0	0	0
15	001	020100	1	1276	0	0	0	0	0	0	0	0	0
15	001	020100	1	1277	0	0	0	0	0	0	0	0	0
15	001	020100	1	1278	0	0	0	0	0	0	0	0	0
15	001	020100	1	1279	18	6	1	0	6	3	0	3	5
15	001	020100	1	1280	0	0	0	0	0	0	0	0	0
15	001	020100	1	1281	0	0	0	0	0	0	0	0	0
15	001	020100	1	1282	0	0	0	0	0	0	0	0	0
15	001	020100	1	1283	0	0	0	0	0	0	0	0	0
15	001	020100	1	1284	14	4	1	0	4	2	0	2	4
15	001	020100	1	1285	0	0	0	0	0	0	0	0	0
15	001	020100	1	1286	0	0	0	0	0	0	0	0	0
15	001	020100	1	1287	0	0	0	0	0	0	0	0	0
15	001	020100	1	1288	0	0	0	0	0	0	0	0	0
15	001	020100	1	1289	0	0	0	0	0	0	0	0	0
15	001	020100	1	1290	5	2	1	0	2	1	0	1	2
15	001	020100	1	1291	0	0	0	0	0	0	0	0	0
15	001	020100	1	1303	0	0	0	0	0	0	0	0	0
15	001	020100	1	1313	4	2	1	0	2	1	0	1	1
15	001	020100	1	1314	0	0	0	0	0	0	0	0	0
15	001	020100	1	1315	0	0	0	0	0	0	0	0	0
15	001	020100	1	1316	0	0	0	0	0	0	0	0	0
15	001	020100	1	1317	0	0	0	0	0	0	0	0	0
15	001	020100	1	1318	0	0	0	0	0	0	0	0	0
15	001	020100	1	1319	0	0	0	0	0	0	0	0	0
15	001	020100	1	1320	0	0	0	0	0	0	0	0	0
15	001	020100	1	1364	0	0	0	0	0	0	0	0	0
15	001	020100	1	1365	0	0	0	0	0	0	0	0	0
15	001	020100	1	1366	0	0	0	0	0	0	0	0	0
15	001	020100	1	1000	1	1	1	0	1	1	0	1	1
15	001	020100	1	1001	117	35	1	0	35	16	0	14	29
15	001	020100	1	1002	16	5	1	0	5	3	0	2	4
15	001	020100	1	1003	11	4	1	0	4	2	0	2	3
15	001	020100	1	1343	167	49	1	0	50	23	0	20	41
15	001	020100	1	1344	0	0	0	0	0	0	0	0	0
15	001	020100	1	1345	0	0	0	0	0	0	0	0	0
15	001	020100	1	1346	0	0	0	0	0	0	0	0	0
15	001	020100	1	1347	65	19	1	0	20	9	0	8	16
15	001	020100	1	1359	29	9	1	0	9	4	0	4	7
15	001	020100	1	1360	0	0	0	0	0	0	0	0	0
15	001	020100	1	1361	0	0	0	0	0	0	0	0	0
15	001	020100	1	1004	1	1	1	0	1	1	0	1	1
15	001	020100	1	1005	23	7	1	0	7	4	0	3	6
15	001	020100	1	1006	26	8	1	0	8	4	0	4	7
15	001	020100	1	1007	0	0	0	0	0	0	0	0	0
15	001	020100	1	1008	0	0	0	0	0	0	0	0	0
15	001	020100	1	1009	0	0	0	0	0	0	0	0	0
15	001	020100	1	1297	16	5	1	0	5	3	0	2	4
15	001	020100	1	1298	0	0	0	0	0	0	0	0	0
15	001	020100	1	1299	0	0	0	0	0	0	0	0	0
15	001	020100	1	1300	0	0	0	0	0	0	0	0	0
15	001	020100	1	1301	0	0	0	0	0	0	0	0	0
15	001	020100	1	1302	0	0	0	0	0	0	0	0	0
15	001	020100	1	1304	0	0	0	0	0	0	0	0	0
15	001	020100	1	1305	0	0	0	0	0	0	0	0	0
15	001	020100	1	1306	0	0	0	0	0	0	0	0	0
15	001	020100	1	1307	0	0	0	0	0	0	0	0	0
15	001	020100	1	1308	0	0	0	0	0	0	0	0	0
15	001	020100	1	1309	0	0	0	0	0	0	0	0	0
15	001	020100	1	1310	0	0	0	0	0	0	0	0	0
15	001	020100	1	1311	0	0	0	0	0	0	0	0	0
15	001	020100	1	1312	0	0	0	0	0	0	0	0	0
15	001	020100	1	1321	0	0	0	0	0	0	0	0	0
15	001	020100	1	1322	64	19	1	0	19	9	0	8	16
15	001	020100	1	1323	0	0	0	0	0	0	0	0	0
15	001	020100	1	1324	0	0	0	0	0	0	0	0	0
15	001	020100	1	1325	0	0	0	0	0	0	0	0	0
15	001	020100	1	1326	0	0	0	0	0	0	0	0	0
15	001	020100	1	1327	0	0	0	0	0	0	0	0	0
15	001	020100	1	1328	0	0	0	0	0	0	0	0	0
15	001	020100	1	1329	0	0	0	0	0	0	0	0	0
15	001	020100	1	1330	0	0	0	0	0	0	0	0	0
15	001	020100	1	1331	0	0	0	0	0	0	0	0	0
15	001	020100	1	1332	0	0	0	0	0	0	0	0	0
15	001	020100	1	1333	0	0	0	0	0	0	0	0	0
15	001	020100	1	1334	0	0	0	0	0	0	0	0	0
15	001	020100	1	1335	0	0	0	0	0	0	0	0	0
15	001	020100	1	1336	0	0	0	0	0	0	0	0	0
15	001	020100	1	1337	0	0	0	0	0	0	0	0	0
15	001	020100	1	1338	0	0	0	0	0	0	0	0	0
15	001	020100	1	1339	0	0	0	0	0	0	0	0	0
15	001	020100	1	1340	0	0	0	0	0	0	0	0	0
15	001	020100	1	1341	1	1	1	0	1	1	0	1	1
15	001	020100	1	1342	0	0	0	0	0	0	0	0	0
